сапогоу,Nb,1128,сапогъ
о҃ца,Nb,34,богъ
ꙇсходитъ,V-,1013,исходити
тъ,Pd,105,тъ
съвѣдѣтел҄ьствоуетъ,V-,1810,съвѣдѣтельствовати
о,R-,1,о
мьнѣ,Pp,440,азъ
ꙇ,C-,13,и
вꙑ,Pp,266,вꙑ
же,Df,20,же
съвѣдѣтельствоу[и]те,V-,1810,съвѣдѣтельствовати
ѣко,G-,115,ꙗко
ꙇскони,Df,1591,искони
съ,R-,92,съ
мноѭ,Pp,440,азъ
есте,V-,18,бꙑти
си,Pd,47,сь
г҃лахъ,V-,102,глаголати
вамъ,Pp,266,вꙑ
да,G-,366,да
не,Df,8,не
съблазните,V-,1191,съблазнити
сѧ,Pk,21,себе
отъ,R-,80,отъ
сънъмишт,Nb,763,съньмище
ꙇжденѫтъ,V-,315,изгънати
вꙑ,Pp,266,вꙑ
нъ,C-,11,нъ
придетъ,V-,221,прити
година,Nb,1413,година
да,G-,366,да
вьсѣкъ,A-,362,вьсꙗкъ
ꙇже,Pr,96,иже
оубиетъ,V-,1144,оубити
вꙑ,Pp,266,вꙑ
мьнитъ,V-,166,мьнѣти
си,Pd,47,сь
слоужьбѫ,Nb,507,слоужьба
приносити,V-,391,приносити
б҃ви,Nb,34,богъ
ꙇ,C-,13,и
си,Pd,47,сь
творѧтъ,V-,637,творити
вамъ,Pp,266,вꙑ
ѣко,G-,115,ꙗко
не,Df,8,не
познашѧ,V-,894,познати
о҃ца,Nb,34,богъ
ни,C-,157,ни
мене,Pp,440,азъ
нъ,C-,11,нъ
се,I-,419,се
г҃лахъ,V-,102,глаголати
вамъ,Pp,266,вꙑ
да,G-,366,да
егда,Dq,300,ѥгда
придетъ,V-,221,прити
година,Nb,1413,година
поминаете,V-,2934,поминати
си,Pk,21,себе
ко,R-,59,къ
азъ,Pp,440,азъ
рѣхъ,V-,106,рещи
вамъ,Pp,266,вꙑ
сихъ,Pd,47,сь
же,Df,20,же
вамъ,Pp,266,вꙑ
ꙇспръва,Df,2401,испрьва
не,Df,8,не
рѣхъ,V-,106,рещи
ѣко,G-,115,ꙗко
съ,R-,92,съ
вами,Pp,266,вꙑ
бѣхъ,V-,18,бꙑти
нꙑн҄ѣ,Df,289,нꙑнѣ
же,Df,20,же
ꙇдѫ,V-,671,ити
къ,R-,59,къ
посълавъшюемоу,V-,63,посълати
мѧ,Pp,440,азъ
ꙇ,C-,13,и
никтоже,Px,940,никътоже
отъ,R-,80,отъ
васъ,Pp,266,вꙑ
не,Df,8,не
въпрашаетъ,V-,1505,въпрашати
мене,Pp,440,азъ
камо,Du,3088,камо
ꙇдеши,V-,671,ити
нъ,C-,11,нъ
ѣко,G-,115,ꙗко
си,Pd,47,сь
г҃лахъ,V-,102,глаголати
вамъ,Pp,266,вꙑ
скръбь,Nb,1832,скръбь
ꙇсплъни,V-,1383,испльнити
сръдьца,Nb,446,срьдьце
ваша,Ps,723,вашь
нъ,C-,11,нъ
азъ,Pp,440,азъ
ꙇстинѫ,Nb,385,истина
г҃лѭ,V-,102,глаголати
вамъ,Pp,266,вꙑ
добрѣе,Df,33,добрѣ
естъ,V-,18,бꙑти
вамъ,Pp,266,вꙑ
да,G-,366,да
азъ,Pp,440,азъ
ꙇдѫ,V-,671,ити
аште,G-,248,аще
бо,Df,94,бо
не,Df,8,не
ꙇдѫ,V-,671,ити
азъ,Pp,440,азъ
параклитъ,Nb,3198,параклитъ
не,Df,8,не
придетъ,V-,221,прити
къ,R-,59,къ
вамъ,Pp,266,вꙑ
ꙇ,C-,13,и
пришьдъ,V-,221,прити
онъ,Pd,83,онъ
обличитъ,V-,1567,обличити
всего,Px,54,вьсь
мира,Nb,284,миръ#2
о,R-,1,о
грѣсѣ,Nb,406,грѣхъ
ꙇ,C-,13,и
о,R-,1,о
пра[в]дѣ,Nb,569,правьда
ꙇ,C-,13,и
о,R-,1,о
сѫдѣ,Nb,730,сѫдъ
о,R-,1,о
грѣсѣ,Nb,406,грѣхъ
оубо,Df,6,оубо
ѣ]ко,G-,115,ꙗко
не,Df,8,не
вѣроуѭтъ,V-,968,вѣровати
въ,R-,111,въ
мѧ,Pp,440,азъ
о,R-,1,о
правьдѣ,Nb,569,правьда
же,Df,20,же
ѣко,G-,115,ꙗко
къ,R-,59,къ
о҃цю,Nb,306,отьць
ꙇдѫ,V-,671,ити
ꙇ,C-,13,и
кⸯ,R-,59,къ
томоу,Pd,105,тъ
не,Df,8,не
видите,V-,479,видѣти
мене,Pp,440,азъ
о,R-,1,о
сѫдѣ,Nb,730,сѫдъ
же,Df,20,же
ѣко,G-,115,ꙗко
кⸯнѧзь,Nb,277,кънѧѕь
мира,Nb,284,миръ#2
сего,Pd,47,сь
осѫжденъ,V-,848,осѫдити
бꙑс,V-,18,бꙑти
Еште,Df,253,ѥще
много,Df,1049,мъного
ꙇмамь,V-,9,имѣти
г҃лати,V-,102,глаголати
вамъ,Pp,266,вꙑ
нъ,C-,11,нъ
не,Df,8,не
можете,V-,31,мощи
носити,V-,329,носити
нꙑн҄ѣ,Df,289,нꙑнѣ
егда,Dq,300,ѥгда
ж]е,Df,20,же
придетъ,V-,221,прити
онъ,Pd,83,онъ
д҃хъ,Nb,443,доухъ
ꙇсти[н]ьнꙑ,A-,72,истиньнъ
наставитъ,V-,3208,наставити
вꙑ,Pp,266,вꙑ
на,R-,117,на
всѣкѫ,A-,362,вьсꙗкъ
ꙇстинѫ,Nb,385,истина
не,Df,8,не
о,R-,1,о
себѣ,Pk,21,себе
бо,Df,94,бо
г҃лати,V-,102,глаголати
ꙇматъ,V-,9,имѣти
нъ,C-,11,нъ
елико,Pr,2092,ѥликъ
аште,Df,703,аще
оуслꙑшитъ,V-,582,оуслꙑшати
г҃лати,V-,102,глаголати
ꙇматъ,V-,9,имѣти
ꙇ,C-,13,и
грѧдѫштаа,V-,958,грѧсти
вьзвѣститъ,V-,1025,възвѣстити
вамъ,Pp,266,вꙑ
онъ,Pd,83,онъ
мѧ,Pp,440,азъ
прославитъ,V-,392,прославити
ѣко,G-,115,ꙗко
отъ,R-,80,отъ
моего,Ps,447,мои
приіметъ,V-,165,приѩти
ꙇ,C-,13,и
вьзвѣститъ,V-,1025,възвѣстити
вамъ,Pp,266,вꙑ
вⸯсѣ,Px,54,вьсь
елико,Pr,2092,ѥликъ
ꙇматъ,V-,9,имѣти
о҃ць,Nb,306,отьць
моѣ,Ps,447,мои
сѫтъ,V-,18,бꙑти
Сего,Pd,47,сь
ради,R-,560,ради
рѣхъ,V-,106,рещи
ѣко,G-,115,ꙗко
отъ,R-,80,отъ
моего,Ps,447,мои
приіметъ,V-,165,приѩти
ꙇ,C-,13,и
вьзвѣститъ,V-,1025,възвѣстити
вамъ,Pp,266,вꙑ
въ,R-,111,въ
малѣ,A-,125,малъ
ꙇ,C-,13,и
кⸯ,R-,59,къ
томоу,Pd,105,тъ
не,Df,8,не
ви]дитъ,V-,479,видѣти
мене,Pp,440,азъ
ꙇ,C-,13,и
пакꙑ,Df,616,пакꙑ
въ,R-,111,въ
м[а]лѣ,A-,125,малъ
ꙇ,C-,13,и
оузьрите,V-,857,оузьрѣти
мѧ,Pp,440,азъ
ꙇ,C-,13,и
ѣко,G-,115,ꙗко
ꙇд[ѫ,V-,671,ити
къ,R-,59,къ
о҃цю,Nb,306,отьць
рѣшѧ,V-,106,рещи
же,Df,20,же
ꙇ,C-,13,и
отъ,R-,80,отъ
оученикъ,Nb,359,оученикъ
его,Pp,64,и
къ,R-,59,къ
себѣ,Pk,21,себе
чьто,Pi,134,чьто
се,Pd,47,сь
естъ,V-,18,бꙑти
еже,Pr,96,иже
г҃летъ,V-,102,глаголати
къ,R-,59,къ
намъ,Pp,167,мꙑ
въ,R-,111,въ
мал[ѣ,A-,125,малъ
ꙇ,C-,13,и
не,Df,8,не
видите,V-,479,видѣти
мене,Pp,440,азъ
ꙇ,C-,13,и
пакꙑ,Df,616,пакꙑ
въ,R-,111,въ
малѣ,A-,125,малъ
оузьрите,V-,857,оузьрѣти
мѧ,Pp,440,азъ
ꙇ,C-,13,и
ѣко,G-,115,ꙗко
ꙇдѫ,V-,671,ити
къ,R-,59,къ
о҃цю,Nb,306,отьць
г҃лаахѫ,V-,102,глаголати
же,Df,20,же
чьто,Pi,134,чьто
оубо,Df,6,оубо
естъ,V-,18,бꙑти
се,Pd,47,сь
еже,Pr,96,иже
г҃летъ,V-,102,глаголати
въ,R-,111,въ
малѣ,A-,125,малъ
не,Df,8,не
вѣмъ,V-,138,вѣдѣти
чьто,Pi,134,чьто
г҃лет[ъ,V-,102,глаголати
Разоумѣ,V-,1260,разоумѣти
же,Df,20,же
и҃с,Ne,343,исоусъ
ѣко,G-,115,ꙗко
хотѣахѫ,V-,301,хотѣти
і,C-,13,и
въпрашати,V-,1505,въпрашати
ꙇ,C-,13,и
рече,V-,106,рещи
ꙇмъ,Pp,64,и
о,R-,1,о
семь,Pd,47,сь
ли,Du,752,ли
сътѧзаете,V-,1576,сътѧѕати
сѧ,Pk,21,себе
междю,R-,1568,междоу
собоѭ,Pk,21,себе
ѣко,G-,115,ꙗко
рѣхъ,V-,106,рещи
въ,R-,111,въ
малѣ,A-,125,малъ
ꙇ,C-,13,и
не,Df,8,не
видите,V-,479,видѣти
мене,Pp,440,азъ
ꙇ,C-,13,и
пакꙑ,Df,616,пакꙑ
въ,R-,111,въ
малѣ,A-,125,малъ
оузьрите,V-,857,оузьрѣти
мѧ,Pp,440,азъ
амин,I-,298,аминъ
амин,I-,298,аминъ
г҃лѭ,V-,102,глаголати
вамъ,Pp,266,вꙑ
ѣко,G-,115,ꙗко
въсплачете,V-,1855,въсплакати
сѧ,Pk,21,себе
ꙇ,C-,13,и
въздрꙑдаете,V-,2658,въздрꙑдати
вꙑ,Pp,266,вꙑ
а,C-,85,а
вьсь,Px,54,вьсь
миръ,Nb,284,миръ#2
въздрадоуетъ,V-,2342,въздрадовати
сѧ,Pk,21,себе
вꙑ,Pp,266,вꙑ
же,Df,20,же
печальни,A-,1409,печальнъ
бѫдете,V-,18,бꙑти
нъ,C-,11,нъ
печаль,Nb,1335,печаль
ваша,Ps,723,вашь
въ,R-,111,въ
радость,Nb,1332,радость
бѫдетъ,V-,18,бꙑти
жена,Nb,693,жена
егда,Dq,300,ѥгда
раждаетъ,V-,3209,раждати
печаль,Nb,1335,печаль
ꙇматъ,V-,9,имѣти
ѣко,G-,115,ꙗко
приде,V-,221,прити
годъ,Nb,2416,годъ
еѩ,Pp,64,и
егда,Dq,300,ѥгда
же,Df,20,же
родитъ,V-,1198,родити#1
отрочѧ,Nb,1549,отрочѧ
къ,R-,59,къ
томоу,Pd,105,тъ
не,Df,8,не
помьн҄итъ,V-,472,помьнѣти
скръби,Nb,2330,скърбь
за,R-,726,за
радость,Nb,1332,радость
ѣко,G-,115,ꙗко
роди,V-,1198,родити#1
сѧ,Pk,21,себе
ч҃къ,Nb,211,чловѣкъ
въ,R-,111,въ
миръ,Nb,284,миръ#2
ꙇ,C-,13,и
вꙑ,Pp,266,вꙑ
же,Df,20,же
оубо,Df,6,оубо
нꙑн҄ѣ,Df,289,нꙑнѣ
печальни,A-,1409,печальнъ
бѫдете,V-,18,бꙑти
пакꙑ,Df,616,пакꙑ
же,Df,20,же
зьрѫ,V-,1325,зьрѣти
вꙑ,Pp,266,вꙑ
ꙇ,C-,13,и
въздрадоуетъ,V-,2342,въздрадовати
сѧ,Pk,21,себе
сръдьце,Nb,446,срьдьце
ваше,Ps,723,вашь
ꙇ,C-,13,и
радости,Nb,1332,радость
вашеѩ,Ps,723,вашь
никътоже,Px,940,никътоже
не,Df,8,не
възъметъ,V-,606,възѧти
отъ,R-,80,отъ
васъ,Pp,266,вꙑ
ꙇ,C-,13,и
въ,R-,111,въ
тъ,Pd,105,тъ
дьнь,Nb,523,дьнь
мене,Pp,440,азъ
не,Df,8,не
въпросите,V-,263,въпросити
ничесоже,Px,657,ничьтоже
амин,I-,298,аминъ
амин,I-,298,аминъ
г҃лѭ,V-,102,глаголати
вамъ,Pp,266,вꙑ
аште,G-,248,аще
чесо,Px,1479,чьто
просите,V-,553,просити
оу,R-,736,оу
о҃ца,Nb,34,богъ
въ,R-,111,въ
ꙇмѧ,Nb,442,имѧ
мое,Ps,447,мои
дастъ,V-,116,дати
вамъ,Pp,266,вꙑ
доселѣ,Df,1200,доселѣ
не,Df,8,не
просисте,V-,553,просити
ничесоже,Px,657,ничьтоже
въ,R-,111,въ
ꙇмѧ,Nb,442,имѧ
мое,Ps,447,мои
просите,V-,553,просити
ꙇ,C-,13,и
приімете,V-,165,приѩти
да,G-,366,да
радость,Nb,1332,радость
ваша,Ps,723,вашь
ꙇсплън҄ена,V-,1383,испльнити
бѫдет[ъ,V-,18,бꙑти
Си,Pk,21,себе
въ,R-,111,въ
притъчахъ,Nb,1307,притъча
г҃лахъ,V-,102,глаголати
вамъ,Pp,266,вꙑ
придетъ,V-,221,прити
година,Nb,1413,година
егда,Dq,300,ѥгда
к,R-,59,къ
томоу,Pd,105,тъ
въ,R-,111,въ
притъчахъ,Nb,1307,притъча
не,Df,8,не
г҃лѭ,V-,102,глаголати
вамъ,Pp,266,вꙑ
нъ,C-,11,нъ
не,Df,8,не
обиноуѩ,V-,2245,обиновати
сѧ,Pk,21,себе
о,R-,1,о
о҃ци,Nb,306,отьць
вьзвѣштѫ,V-,1025,възвѣстити
вамъ,Pp,266,вꙑ
въ,R-,111,въ
тъ,Pd,105,тъ
дьнь,Nb,523,дьнь
въ,R-,111,въ
ꙇмѧ,Nb,442,имѧ
мое,Ps,447,мои
въспросите,V-,1406,въспросити
ꙇ,C-,13,и
не,Df,8,не
г҃лѭ,V-,102,глаголати
вамъ,Pp,266,вꙑ
ѣко,G-,115,ꙗко
азъ,Pp,440,азъ
оумо[л҄ѭ,V-,1584,оумолити
о҃ца,Nb,34,богъ
о,R-,1,о
васъ,Pp,266,вꙑ
самъ,Pd,567,самъ
бо,Df,94,бо
о҃ць,Nb,306,отьць
л҄юбитъ,V-,743,любити
вꙑ,Pp,266,вꙑ
ѣко,G-,115,ꙗко
вꙑ,Pp,266,вꙑ
мене,Pp,440,азъ
вьзлюбисте,V-,635,възлюбити
ꙇ,C-,13,и
вѣровасте,V-,968,вѣровати
ѣко,G-,115,ꙗко
отъ,R-,80,отъ
б҃а,Nb,34,богъ
ꙇзидъ,V-,684,изити
ꙇзидъ,V-,684,изити
отъ,R-,80,отъ
о҃ца,Nb,34,богъ
ꙇ,C-,13,и
придъ,V-,221,прити
въ,R-,111,въ
вьсь,Px,54,вьсь
миръ,Nb,284,миръ#2
пакꙑ,Df,616,пакꙑ
оставл҄ѣѭ,V-,55,оставлꙗти
вьсь,Px,54,вьсь
миръ,Nb,284,миръ#2
ꙇ,C-,13,и
идѫ,V-,671,ити
къ,R-,59,къ
о҃цю,Nb,306,отьць
г҃лашѧ,V-,102,глаголати
емоу,Pp,64,и
оученици,Nb,359,оученикъ
его,Pp,64,и
се,Pd,47,сь
нꙑн҄ѣ,Df,289,нꙑнѣ
обиноуѩ,V-,2245,обиновати
сѧ,Pk,21,себе
г҃леши,V-,102,глаголати
а,C-,85,а
притъчѧ,Nb,1307,притъча
ни,C-,157,ни
единоѩ,Ma,243,ѥдинъ
же,Df,20,же
г҃леши,V-,102,глаголати
нꙑн҄ѣ,Df,289,нꙑнѣ
вѣмъ,V-,138,вѣдѣти
ѣко,G-,115,ꙗко
вѣси,V-,138,вѣдѣти
вⸯсѣ,Px,54,вьсь
ꙇ,C-,13,и
не,Df,8,не
трѣбоуеши,V-,780,трѣбовати
да,G-,366,да
къто,Px,250,къто
тѧ,Pp,304,тꙑ
въпрашаетъ,V-,1505,въпрашати
о,R-,1,о
семь,Pd,47,сь
вѣроуемъ,V-,968,вѣровати
ѣко,G-,115,ꙗко
отъ,R-,80,отъ
б҃а,Nb,34,богъ
еси,V-,18,бꙑти
ꙇшьлъ,V-,0,FIXME
Ѡтъвѣшта,V-,271,отъвѣщати
ꙇмъ,Pp,64,и
и҃с,Ne,343,исоусъ
нꙑн҄ѣ,Df,289,нꙑнѣ
ли,Du,752,ли
вѣроуете,V-,968,вѣровати
се,Pd,47,сь
грѧдетъ,V-,958,грѧсти
година,Nb,1413,година
ꙇ,C-,13,и
нꙑн҄ѣ,Df,289,нꙑнѣ
приде,V-,221,прити
да,G-,366,да
разидетъ,V-,1921,разити
сѧ,Pk,21,себе
кождо,Px,1523,къжьдо
въ,R-,111,въ
своѣ,Pt,217,свои
ꙇ,C-,13,и
мене,Pp,440,азъ
единого,Ma,243,ѥдинъ
оставите,V-,669,оставити
ꙇ,C-,13,и
нѣсмь,V-,176,не бꙑти
единъ,Ma,243,ѥдинъ
ѣко,Df,771,ꙗко#1
о҃ць,Nb,306,отьць
съ,R-,92,съ
мⸯноѭ,Pp,440,азъ
естъ,V-,18,бꙑти
Си,Pd,47,сь
г҃лахъ,V-,102,глаголати
вамъ,Pp,266,вꙑ
да,G-,366,да
въ,R-,111,въ
мьнѣ,Pp,440,азъ
миръ,Nb,284,миръ#2
ꙇмате,V-,9,имѣти
въ,R-,111,въ
всемь,Px,54,вьсь
мирѣ,Nb,284,миръ#2
скръбьни,A-,608,скръбьнъ
бѫдете,V-,18,бꙑти
нъ,C-,11,нъ
дръзаꙇте,V-,1032,дрьзати
азъ,Pp,440,азъ
побѣбѣдихъ,V-,4118,побѣгнѫти
всего,Px,54,вьсь
мира,Nb,284,миръ#2
си,Pd,47,сь
г҃ла,V-,102,глаголати
и҃с,Ne,343,исоусъ
ꙇ,C-,13,и
възведе,V-,1268,възвести
очи,Nb,427,око
своі,Pt,217,свои
на,R-,117,на
н҃бо,Nb,209,небо
ꙇ,C-,13,и
рече,V-,106,рещи
о҃че,Nb,306,отьць
приде,V-,221,прити
часъ,Nb,422,часъ
прослави,V-,392,прославити
с҃на,Nb,341,сꙑнъ#1
своего,Pt,217,свои
до,R-,187,до
ꙇ,C-,13,и
с҃нъ,Nb,341,сꙑнъ#1
твоі,Ps,307,твои
прославитъ,V-,392,прославити
тѧ,Pp,304,тꙑ
ѣкоже,Dq,88,ꙗкоже
далъ,V-,116,дати
емоу,Pp,64,и
еси,V-,18,бꙑти
власть,Nb,927,власть
вьсѣкоѩ,A-,362,вьсꙗкъ
плъти,Nb,1509,плъть
да,G-,366,да
вⸯсѣко,A-,362,вьсꙗкъ
еже,Pr,96,иже
емоу,Pp,64,и
еси,V-,18,бꙑти
далъ,V-,116,дати
дастъ,V-,116,дати
ꙇмъ,Pp,64,и
живота,Nb,36,животъ
вѣчьнаго,A-,411,вѣчьнъ
се,Pd,47,сь
же,Df,20,же
естъ,V-,18,бꙑти
вѣчьнꙑ,A-,411,вѣчьнъ
животъ,Nb,36,животъ
да,G-,366,да
знаѭтъ,V-,907,знати
тебе,Pp,304,тꙑ
единого,Ma,243,ѥдинъ
ꙇстиньнаго,A-,72,истиньнъ
б҃а,Nb,34,богъ
ꙇ,C-,13,и
егоже,Pr,96,иже
посъла,V-,63,посълати
и҃у,Ne,343,исоусъ
х҃а,Ne,305,христ(ос)ъ
азъ,Pp,440,азъ
прославихъ,V-,392,прославити
тѧ,Pp,304,тꙑ
на,R-,117,на
земли,Nb,210,землꙗ
дѣло,Nb,470,дѣло
съвръшихъ,V-,1179,съврьшити
еже,Pr,96,иже
далъ,V-,116,дати
еси,V-,18,бꙑти
мьнѣ,Pp,440,азъ
да,G-,366,да
сътвор҄ѭ,V-,73,сътворити
ꙇ,C-,13,и
нꙑн҄ѣ,Df,289,нꙑнѣ
прослави,V-,392,прославити
мѧ,Pp,440,азъ
о҃че,Nb,306,отьць
оу,R-,736,оу
тебе,Pp,304,тꙑ
самого,Pd,567,самъ
славѫ,Nb,291,слава
ѭже,Pr,96,иже
ꙇмѣхъ,V-,9,имѣти
прѣжде,Df,5,прѣжде
даже,G-,1923,даже
не,Df,8,не
бꙑс,V-,18,бꙑти
оу,R-,736,оу
тебе,Pp,304,тꙑ
вьсь,Px,54,вьсь
миръ,Nb,284,миръ#2
ѣвихъ,V-,358,авити
ꙇмѧ,Nb,442,имѧ
твое,Ps,307,твои
ч҃комъ,Nb,211,чловѣкъ
ѩже,Pr,96,иже
далъ,V-,116,дати
еси,V-,18,бꙑти
мьнѣ,Pp,440,азъ
отъ,R-,80,отъ
вьсего,Px,54,вьсь
мира,Nb,284,миръ#2
твоі,Ps,307,твои
бѣшѧ,V-,18,бꙑти
ꙇ,C-,13,и
мьнѣ,Pp,440,азъ
ѩ,Pp,64,и
далъ,V-,116,дати
еси,V-,18,бꙑти
ꙇ,C-,13,и
слово,Nb,520,слово
твое,Ps,307,твои
съхранишѧ,V-,1609,съхранити
нꙑн҄ѣ,Df,289,нꙑнѣ
разоумѣшѧ,V-,1260,разоумѣти
ѣко,G-,115,ꙗко
всѣ,Px,54,вьсь
елико,Pr,2092,ѥликъ
далъ,V-,116,дати
еси,V-,18,бꙑти
мьнѣ,Pp,440,азъ
отъ,R-,80,отъ
тебе,Pp,304,тꙑ
сѫтъ,V-,18,бꙑти
ѣко,G-,115,ꙗко
г҃лꙑ,Nb,468,глаголъ
ѩже,Pr,96,иже
дастъ,V-,116,дати
мьнѣ,Pp,440,азъ
дахъ,V-,116,дати
ꙇмъ,Pp,64,и
ꙇ,C-,13,и
ти,Pp,304,тꙑ
приѩшѧ,V-,165,приѩти
ꙇ,C-,13,и
разоумѣшѧ,V-,1260,разоумѣти
въ,R-,111,въ
ꙇстинѫ,Nb,385,истина
ѣко,G-,115,ꙗко
отъ,R-,80,отъ
тебе,Pp,304,тꙑ
ꙇзидъ,V-,684,изити
ꙇ,C-,13,и
вѣровашѧ,V-,968,вѣровати
ѣко,G-,115,ꙗко
тꙑ,Pp,304,тꙑ
мѧ,Pp,440,азъ
посъла,V-,63,посълати
Азъ,Pp,440,азъ
о,R-,1,о
сихъ,Pd,47,сь
молѭ,V-,409,молити
не,Df,8,не
о,R-,1,о
вьсемь,Px,54,вьсь
мирѣ,Nb,284,миръ#2
мол҄ѭ,V-,409,молити
нъ,C-,11,нъ
о,R-,1,о
сихъ,Pd,47,сь
ѩже,Pr,96,иже
далъ,V-,116,дати
еси,V-,18,бꙑти
мьнѣ,Pp,440,азъ
ѣко,G-,115,ꙗко
твоі,Ps,307,твои
сѫтъ,V-,18,бꙑти
ꙇ,C-,13,и
моѣ,Ps,447,мои
вьсѣ,Px,54,вьсь
твоѣ,Ps,307,твои
сѫтъ,V-,18,бꙑти
ꙇ,C-,13,и
твоѣ,Ps,307,твои
моѣ,Ps,447,мои
ꙇ,C-,13,и
прославихъ,V-,392,прославити
сѧ,Pk,21,себе
вь,R-,111,въ
н҄ихъ,Pp,64,и
ꙇ,C-,13,и
к,R-,59,къ
томоу,Pd,105,тъ
нѣсмь,V-,176,не бꙑти
въ,R-,111,въ
всемь,Px,54,вьсь
мирѣ,Nb,284,миръ#2
ꙇ,C-,13,и
и,C-,13,и
сиі,Pd,47,сь
въ,R-,111,въ
всемь,Px,54,вьсь
мирѣ,Nb,284,миръ#2
сѫтъ,V-,18,бꙑти
ꙇ,C-,13,и
азъ,Pp,440,азъ
къ,R-,59,къ
тебѣ,Pp,304,тꙑ
грѧдѫ-,V-,958,грѧсти
-дѧтъ,V-,0,FIXME
славѫ,Nb,291,слава
моѭ,Ps,447,мои
ѭже,Pr,96,иже
далъ,V-,116,дати
еси,V-,18,бꙑти
мьнѣ,Pp,440,азъ
ѣко,G-,115,ꙗко
вьзл҄юбилъ,V-,635,възлюбити
мѧ,Pp,440,азъ
еси,V-,18,бꙑти
прѣжде,Df,5,прѣжде
съложениѣ,Nb,1364,съложениѥ
вⸯсего,Px,54,вьсь
мира,Nb,284,миръ#2
О҃че,Nb,306,отьць
правьдънꙑ,A-,71,правьдьнъ
ꙇ,C-,13,и
вьсь,Px,54,вьсь
миръ,Nb,284,миръ#2
тебе,Pp,304,тꙑ
не,Df,8,не
позна,V-,894,познати
азъ,Pp,440,азъ
же,Df,20,же
тѧ,Pp,304,тꙑ
познахъ,V-,894,познати
ꙇ,C-,13,и
сиі,Pd,47,сь
познашѧ,V-,894,познати
ѣко,G-,115,ꙗко
тꙑ,Pp,304,тꙑ
мѧ,Pp,440,азъ
посъла,V-,63,посълати
Ꙇ,C-,13,и
съказахъ,V-,97,съказати
ꙇмъ,Pp,64,и
ꙇмѧ,Nb,442,имѧ
твое,Ps,307,твои
ꙇ,C-,13,и
съкажѫ,V-,97,съказати
да,G-,366,да
л҄юбꙑ,Nb,518,любꙑ
еѭже,Pr,96,иже
мѧ,Pp,440,азъ
еси,V-,18,бꙑти
вьзл҄юбилъ,V-,635,възлюбити
вь,R-,111,въ
н҄ихъ,Pp,64,и
бѫдетъ,V-,18,бꙑти
ꙇ,C-,13,и
азъ,Pp,440,азъ
вь,R-,111,въ
н҄ихъ,Pp,64,и
Си,Pd,47,сь
рекъ,V-,106,рещи
и҃с,Ne,343,исоусъ
ꙇзиде,V-,684,изити
съ,R-,92,съ
оученикꙑ,Nb,359,оученикъ
своꙇми,Pt,217,свои
на,R-,117,на
онъ,Pd,83,онъ
полъ,Nb,986,полъ#1
острова,A-,2519,остръ
кедрьска,A-,3212,кедрьскъ
ꙇдеже,Dq,798,идеже
бѣ,V-,18,бꙑти
врътъ,Nb,3213,врьтъ
въ,R-,111,въ
н҄ьже,Pr,96,иже
вьниде,V-,380,вънити
самъ,Pd,567,самъ
ꙇ,C-,13,и
оученици,Nb,359,оученикъ
его,Pp,64,и
Вѣдѣаше,V-,138,вѣдѣти
же,Df,20,же
ꙇюда,Ne,1113,июда
ꙇже,Pr,96,иже
і,C-,13,и
прѣдаше,V-,679,прѣдати
мѣсто,Nb,113,мѣсто
ѣко,G-,115,ꙗко
множицеѭ,Df,1533,мъножицеѭ
събираше,V-,152,събирати
сѧ,Pk,21,себе
и҃с,Ne,343,исоусъ
тоу,Df,177,тоу
съ,R-,92,съ
оученикꙑ,Nb,359,оученикъ
своꙇми,Pt,217,свои
ꙇюда,Ne,1113,июда
же,Df,20,же
примъ,V-,165,приѩти
спирѫ,Nb,1983,спира
ꙇ,C-,13,и
отъ,R-,80,отъ
архиереі,Nb,943,архиереи
ꙇ,C-,13,и
фарисѣі,Nb,929,фарисеи
слоугꙑ,Nb,681,слоуга
приде,V-,221,прити
тамо,Df,1539,тамо
съ,R-,92,съ
свѣтилꙑ,Nb,3214,свѣтило
ꙇ,C-,13,и
свѣщами,Nb,2353,свѣща
ꙇ,C-,13,и
орѫжиі,Nb,1937,орѫжиѥ
Ꙇ҃с,Ne,343,исоусъ
же,Df,20,же
вѣдꙑ,V-,138,вѣдѣти
вьсѣ,Px,54,вьсь
грѧдѫшта,V-,958,грѧсти
на,R-,117,на
н҄ь,Pp,64,и
ꙇшьдъ,V-,684,изити
рече,V-,106,рещи
ꙇмъ,Pp,64,и
кого,Pi,265,къто
ꙇштете,V-,114,искати
отъвѣшташѧ,V-,271,отъвѣщати
емоу,Pp,64,и
ꙇ҃са,Ne,343,исоусъ
назарѣа,Nb,3215,назареи
г҃ла,V-,102,глаголати
ꙇмъ,Pp,64,и
и҃с,Ne,343,исоусъ
азъ,Pp,440,азъ
есмь,V-,18,бꙑти
стоѣаше,V-,774,стоꙗти
же,Df,20,же
ꙇюда,Ne,1113,июда
ꙇже,Pr,96,иже
ꙇ,C-,13,и
прѣдааше,V-,516,прѣдаꙗти
съ,R-,92,съ
н҄ими,Pp,64,и
да,G-,366,да
ѣко,Df,771,ꙗко#1
рече,V-,106,рещи
ꙇмъ,Pp,64,и
азъ,Pp,440,азъ
есмь,V-,18,бꙑти
ꙇдѫ,V-,671,ити
вьспѧт҄ь,Df,1842,въспѧть
ꙇ,C-,13,и
