сапогоу,Nb,сапогъ
азъ,Pp,азъ
есмь,V-,бꙑти
лоза,Nb,лоза
ꙇстинънаѣ,A-,истиньнъ
ꙇ,C-,и
о҃ць,Nb,отьць
моі,Ps,мои
дѣлател҄ь,Nb,дѣлатель
естъ,V-,бꙑти
вьсѣкѫ,A-,вьсꙗкъ
разгѫ,Nb,розга
о,R-,о
мьнѣ,Pp,азъ
не,Df,не
творѧштѫ,V-,творити
плода,Nb,плодъ
ꙇзъметъ,V-,изѧти
ѭ,Pp,и
ꙇ,C-,и
вьсѣкѫ,A-,вьсꙗкъ
творѧштѫ,V-,творити
плодъ,Nb,плодъ
отрѣбитъ,V-,отрѣбити
ѭ,Pp,и
да,G-,да
плодъ,Nb,плодъ
бол,Nb,undefined
сътворитъ,V-,сътворити
юже,Df,оуже
вꙑ,Pp,вꙑ
чист[и,V-,чисти
есте,V-,бꙑти
за,R-,за
слово,Nb,слово
еже,Pr,иже
г҃лахъ,V-,глаголати
вамъ,Pp,вꙑ
бѫдѣте,V-,бꙑти
въ,R-,въ
мьнѣ,Pp,азъ
ꙇ,C-,и
азъ,Pp,азъ
въ,R-,въ
васъ,Pp,вꙑ
ѣко,G-,ꙗко
бо,Df,бо
розга,Nb,розга
не,Df,не
можетъ,V-,мощи
плода,Nb,плодъ
творити,V-,творити
о,R-,о
себѣ,Pk,себе
аште,G-,аще
не,Df,не
бѫдетъ,V-,бꙑти
на,R-,на
лозѣ,Nb,лоза
тако,Df,тако
ни,Df,ни
вꙑ,Pp,вꙑ
аште,G-,аще
в[ъ,R-,въ
мьнѣ,Pp,азъ
не,Df,не
прѣбѫдете,V-,прѣбꙑти
азъ,Pp,азъ
е]смь,V-,бꙑти
лоза,Nb,лоза
вꙑ,Pp,вꙑ
раждіе,Nb,раждиѥ
ꙇ[же,Pr,иже
бѫдетъ,V-,бꙑти
въ,R-,въ
мⸯнѣ,Pp,азъ
ꙇ,C-,и
азъ,Pp,азъ
вь,R-,въ
н҄[емь,Pp,и
сътворитъ,V-,сътворити
плодъ,Nb,плодъ
мног[ъ,A-,мъногъ
ѣко,G-,ꙗко
без,R-,без
мене,Pp,азъ
не,Df,не
можетъ,V-,мощи
творити,V-,творити
ничесоже,Px,ничьтоже
аште,G-,аще
к[то,Px,къто
въ,R-,въ
мнѣ,Pp,азъ
не,Df,не
прѣбѫдетъ,V-,прѣбꙑти
ꙇзвръжетъ,V-,изврѣщи
сѧ,Pk,себе
вънъ,Df,вънъ
ѣкоже,Dq,ꙗкоже
розга,Nb,розга
ꙇ,C-,и
исъшетъ,V-,исъхати
ꙇ,C-,и
събираѭтъ,V-,събирати
ѭ,Pp,и
ꙇ,C-,и
въ,R-,въ
огн҄ь,Nb,огнь
вълагаѭтъ,V-,вълагати
Аште,G-,аще
прѣбѫдете,V-,прѣбꙑти
въ,R-,въ
мьнѣ,Pp,азъ
ꙇ,C-,и
г҃ли,Nb,глаголъ
моі,Ps,мои
въ,R-,въ
васъ,Pp,вꙑ
прѣбѫдѫтъ,V-,прѣбꙑти
емоуже,Pr,иже
колиждо,Df,колижьдо
хоштете,V-,хотѣти
просите,V-,просити
ꙇ,C-,и
бѫдетъ,V-,бꙑти
вамъ,Pp,вꙑ
ѡ,R-,о
семь,Pd,сь
бо,Df,бо
прослави,V-,прославити
сѧ,Pk,себе
о҃ць,Nb,отьць
моі,Ps,мои
да,G-,да
плодъ,Nb,плодъ
многъ,A-,мъногъ
сътворите,V-,сътворити
ꙇ,C-,и
бѫдете,V-,бꙑти
моі,Ps,мои
оученици,Nb,оученикъ
ѣкоже,Dq,ꙗкоже
вьзл҄юби,V-,възлюбити
мѧ,Pp,азъ
о҃ць,Nb,отьць
ꙇ,C-,и
азъ,Pp,азъ
възлюбихъ,V-,възлюбити
вꙑ,Pp,вꙑ
бѫдѣте,V-,бꙑти
въ,R-,въ
л҄юбъви,Nb,любꙑ
моеі,Ps,мои
аште,G-,аще
заповѣди,Nb,заповѣдь
моѩ,Ps,мои
събл҄юдете,V-,съблюсти
прѣбѫдете,V-,прѣбꙑти
въ,R-,въ
л҄юбъви,Nb,любꙑ
моеі,Ps,мои
ѣкоже,Dq,ꙗкоже
азъ,Pp,азъ
заповѣди,Nb,заповѣдь
о҃ца,Nb,богъ
моего,Ps,мои
събл҄юдохъ,V-,съблюдати
ꙇ,C-,и
прѣбꙑваѭ,V-,прѣбꙑвати
вь,R-,въ
н҄его,Pp,и
л҄юбъве,Nb,любꙑ
се,I-,се
г҃лахъ,V-,глаголати
вамъ,Pp,вꙑ
да,G-,да
радость,Nb,радость
моѣ,Ps,мои
въ,R-,въ
васъ,Pp,вꙑ
бѫдетъ,V-,бꙑти
ꙇ,C-,и
радость,Nb,радость
ваша,Ps,вашь
ꙇсплънитъ,V-,испльнити
сѧ,Pk,себе
си,Pd,сь
же,Df,же
естъ,V-,бꙑти
заповѣдь,Nb,заповѣдь
моѣ,Ps,мои
да,G-,да
л҄юбите,V-,любити
дроугъ,Pc,дроугъ
дроуга,Pc,дроугъ
ѣкоже,Dq,ꙗкоже
възл҄юбихъ,V-,възлюбити
вꙑ,Pp,вꙑ
Большѧ,A-,болии
сеѩ,Pd,сь
л҄юбъве,Nb,любꙑ
не,Df,не
ꙇматъ,V-,имѣти
никтоже,Px,никътоже
да,G-,да
кⸯто,Px,къто
д҃шѫ,Nb,доуша
своѭ,Pt,свои
положитъ,V-,положити
за,R-,за
дроугꙑ,Nb,дроугъ
своѩ,Pt,свои
Вꙑ,Pp,вꙑ
дроузи,Nb,дроугъ
м[оі,Ps,мои
есте,V-,бꙑти
аште,G-,аще
творите,V-,творити
елико,Pr,ѥликъ
азъ,Pp,азъ
заповѣдаѭ,V-,заповѣдати
вамъ,Pp,вꙑ
юж[е,Df,оуже
не,Df,не
г҃лѭ,V-,глаголати
вамъ,Pp,вꙑ
робъ,Nb,рабъ
рабъ,Nb,рабъ
бо,Df,бо
н[е,Df,не
вѣстъ,V-,вѣдѣти
чьто,Pi,чьто
творитъ,V-,творити
г҃ь,Nb,господь
его,Pp,и
вꙑ,Pp,вꙑ
же,Df,же
рѣхъ,V-,рещи
дроугꙑ,A-,дроугъ
ѣко,G-,ꙗко
в[ь]сѣ,Px,вьсь
ѣже,Pr,иже
слꙑшахъ,V-,слꙑшати
отъ,R-,отъ
о҃ца,Nb,богъ
моего,Ps,мои
съказахъ,V-,съказати
вамъ,Pp,вꙑ
н[е,Df,не
вꙑ,Pp,вꙑ
мене,Pp,азъ
ꙇзбърасте,V-,избьрати
нъ,C-,нъ
азъ,Pp,азъ
ꙇзбърахъ,V-,избьрати
вꙑ,Pp,вꙑ
ꙇ,C-,и
положихъ,V-,положити
вꙑ,Pp,вꙑ
да,G-,да
вꙑ,Pp,вꙑ
ꙇдете,V-,ити
ꙇ,C-,и
плодъ,Nb,плодъ
принесете,V-,принести
ꙇ,C-,и
пл[о]дъ,Nb,плодъ
вашь,Ps,вашь
прѣбѫдетъ,V-,прѣбꙑти
Да,G-,да
е]гоже,Pr,иже
колиждо,Df,колижьдо
просите,V-,просити
отъ,R-,отъ
о҃ца,Nb,богъ
въ,R-,въ
ꙇмѧ,Nb,имѧ
мое,Ps,мои
даст[ъ,V-,дати
вамъ,Pp,вꙑ
Си,Pd,сь
заповѣдаѭ,V-,заповѣдати
ва]мъ,Pp,вꙑ
да,G-,да
л҄юбите,V-,любити
дроугъ,Pc,дроугъ
дроуга,Pc,дроугъ
аште,G-,аще
миръ,Nb,миръ#2
васъ,Pp,вꙑ
ненавидитъ,V-,ненавидѣти
вѣдите,V-,вѣдѣти
ѣко,G-,ꙗко
мене,Pp,азъ
прѣжде,Df,прѣжде
вьзненавидѣ,V-,възненавидѣти
аште,G-,аще
отъ,R-,отъ
мира,Nb,миръ#2
бꙑсте,V-,бꙑти
бꙑли,V-,бꙑти
миръ,Nb,миръ#2
оубо,Df,оубо
своѩ,Pt,свои
л҄юбилъ,V-,любити
би,V-,бꙑти
ѣко,G-,ꙗко
же,Df,же
отъ,R-,отъ
мира,Nb,миръ#2
нѣсте,V-,не бꙑти
нъ,C-,нъ
азъ,Pp,азъ
ꙇзбърахъ,V-,избьрати
вꙑ,Pp,вꙑ
отъ,R-,отъ
мира,Nb,миръ#2
сего,Pd,сь
ради,R-,ради
ненавидитъ,V-,ненавидѣти
васъ,Pp,вꙑ
миръ,Nb,миръ#2
Помьните,V-,помьнѣти
слово,Nb,слово
еже,Pr,иже
азъ,Pp,азъ
рѣхъ,V-,рещи
вамъ,Pp,вꙑ
нѣстъ,V-,не бꙑти
рабъ,Nb,рабъ
боли,Nb,боль
г҃ѣ,Nb,господь
своего,Pt,свои
Аште,G-,аще
мене,Pp,азъ
ꙇзгънашѧ,V-,изгънати
ꙇ,C-,и
васъ,Pp,вꙑ
ꙇжденѫтъ,V-,изгънати
аште,G-,аще
слово,Nb,слово
мое,Ps,мои
събл҄юдошѧ,V-,съблюдати
ꙇ,C-,и
ваше,Ps,вашь
събл҄юдѫтъ,V-,съблюсти
нъ,C-,нъ
си,Pd,сь
вьсѣ,Px,вьсь
творѧтъ,V-,творити
вамъ,Pp,вꙑ
за,R-,за
ꙇмѧ,Nb,имѧ
мое,Ps,мои
ѣко,G-,ꙗко
не,Df,не
вѣдѧтъ,V-,вѣдѣти
посълавъшаего,V-,посълати
мѧ,Pp,азъ
Аште,G-,аще
не,Df,не
бимь,V-,бꙑти
пришьлъ,V-,прити
ꙇ,C-,и
г҃лалъ,V-,глаголати
ꙇмъ,Pp,и
грѣха,Nb,грѣхъ
не,Df,не
бѫ,V-,бꙑти
ꙇмѣли,V-,имѣти
нꙑн҄ѣ,Df,нꙑнѣ
же,Df,же
винꙑ,Nb,вина
не,Df,не
ꙇмѫтъ,V-,имѣти
о,R-,о
грѣсѣ,Nb,грѣхъ
своемь,Pt,свои
ненавидѧи,V-,ненавидѣти
мене,Pp,азъ
ꙇ,C-,и
о҃ца,Nb,богъ
моего,Ps,мои
ненавидитъ,V-,ненавидѣти
Аште,G-,аще
дѣла,Nb,дѣло
не,Df,не
бимь,V-,бꙑти
сътворилъ,V-,сътворити
вь,R-,въ
н҄ихъ,Pp,и
ꙇхъже,Pr,иже
никътоже,Px,никътоже
ꙇнъ,Px,инъ
не,Df,не
сътвори,V-,сътворити
грѣха,Nb,грѣхъ
не,Df,не
бѫ,V-,бꙑти
ꙇмѣли,V-,имѣти
нꙑн҄ѣ,Df,нꙑнѣ
же,Df,же
ꙇ,C-,и
видѣшѧ,V-,видѣти
ꙇ,C-,и
вьзненавидѣшѧ,V-,възненавидѣти
ꙇ,C-,и
мене,Pp,азъ
ꙇ,C-,и
о҃ца,Nb,богъ
моего,Ps,мои
нъ,C-,нъ
да,G-,да
събѫдетъ,V-,събꙑти
сѧ,Pk,себе
слово,Nb,слово
пⸯсаное,V-,пьсати
въ,R-,въ
законѣ,Nb,законъ
ꙇхъ,Pp,и
ѣко,G-,ꙗко
вьзненавидѣшѧ,V-,възненавидѣти
мѧ,Pp,азъ
спꙑти,Df,спꙑти
Егда,Dq,ѥгда
же,Df,же
придетъ,V-,прити
параклитъ,Nb,параклитъ
егоже,Pr,иже
посъл҄ѭ,V-,посълати
вамъ,Pp,вꙑ
отъ,R-,отъ
о҃ца,Nb,богъ
д҃хъ,Nb,доухъ
ꙇстиньнꙑ,A-,истиньнъ
ꙇже,Pr,иже
отъ,R-,отъ
о҃ца,Nb,богъ
ꙇсходитъ,V-,исходити
тъ,Pd,тъ
съвѣдѣтел҄ьствоуетъ,V-,съвѣдѣтельствовати
о,R-,о
мьнѣ,Pp,азъ
ꙇ,C-,и
вꙑ,Pp,вꙑ
же,Df,же
съвѣдѣтельствоу[и]те,V-,съвѣдѣтельствовати
ѣко,G-,ꙗко
ꙇскони,Df,искони
съ,R-,съ
мноѭ,Pp,азъ
есте,V-,бꙑти
си,Pd,сь
г҃лахъ,V-,глаголати
вамъ,Pp,вꙑ
да,G-,да
не,Df,не
съблазните,V-,съблазнити
сѧ,Pk,себе
отъ,R-,отъ
сънъмишт,Nb,undefined
ꙇжденѫтъ,V-,изгънати
вꙑ,Pp,вꙑ
нъ,C-,нъ
придетъ,V-,прити
година,Nb,година
да,G-,да
вьсѣкъ,A-,вьсꙗкъ
ꙇже,Pr,иже
оубиетъ,V-,оубити
вꙑ,Pp,вꙑ
мьнитъ,V-,мьнѣти
си,Pd,сь
слоужьбѫ,Nb,слоужьба
приносити,V-,приносити
б҃ви,Nb,богъ
ꙇ,C-,и
си,Pd,сь
творѧтъ,V-,творити
вамъ,Pp,вꙑ
ѣко,G-,ꙗко
не,Df,не
познашѧ,V-,познати
о҃ца,Nb,богъ
ни,C-,ни
мене,Pp,азъ
нъ,C-,нъ
се,I-,се
г҃лахъ,V-,глаголати
вамъ,Pp,вꙑ
да,G-,да
егда,Dq,ѥгда
придетъ,V-,прити
година,Nb,година
поминаете,V-,поминати
си,Pk,себе
ко,R-,къ
азъ,Pp,азъ
рѣхъ,V-,рещи
вамъ,Pp,вꙑ
сихъ,Pd,сь
же,Df,же
вамъ,Pp,вꙑ
ꙇспръва,Df,испрьва
не,Df,не
рѣхъ,V-,рещи
ѣко,G-,ꙗко
съ,R-,съ
вами,Pp,вꙑ
бѣхъ,V-,бꙑти
нꙑн҄ѣ,Df,нꙑнѣ
же,Df,же
ꙇдѫ,V-,ити
къ,R-,къ
посълавъшюемоу,V-,посълати
мѧ,Pp,азъ
ꙇ,C-,и
никтоже,Px,никътоже
отъ,R-,отъ
васъ,Pp,вꙑ
не,Df,не
въпрашаетъ,V-,въпрашати
мене,Pp,азъ
камо,Du,камо
ꙇдеши,V-,ити
нъ,C-,нъ
ѣко,G-,ꙗко
си,Pd,сь
г҃лахъ,V-,глаголати
вамъ,Pp,вꙑ
скръбь,Nb,скръбь
ꙇсплъни,V-,испльнити
сръдьца,Nb,срьдьце
ваша,Ps,вашь
нъ,C-,нъ
азъ,Pp,азъ
ꙇстинѫ,Nb,истина
г҃лѭ,V-,глаголати
вамъ,Pp,вꙑ
добрѣе,Df,добрѣ
естъ,V-,бꙑти
вамъ,Pp,вꙑ
да,G-,да
азъ,Pp,азъ
ꙇдѫ,V-,ити
аште,G-,аще
бо,Df,бо
не,Df,не
ꙇдѫ,V-,ити
азъ,Pp,азъ
параклитъ,Nb,параклитъ
не,Df,не
придетъ,V-,прити
къ,R-,къ
вамъ,Pp,вꙑ
ꙇ,C-,и
пришьдъ,V-,прити
онъ,Pd,онъ
обличитъ,V-,обличити
всего,Px,вьсь
мира,Nb,миръ#2
о,R-,о
грѣсѣ,Nb,грѣхъ
ꙇ,C-,и
о,R-,о
пра[в]дѣ,Nb,правьда
ꙇ,C-,и
о,R-,о
сѫдѣ,Nb,сѫдъ
о,R-,о
грѣсѣ,Nb,грѣхъ
оубо,Df,оубо
ѣ]ко,G-,ꙗко
не,Df,не
вѣроуѭтъ,V-,вѣровати
въ,R-,въ
мѧ,Pp,азъ
о,R-,о
правьдѣ,Nb,правьда
же,Df,же
ѣко,G-,ꙗко
къ,R-,къ
о҃цю,Nb,отьць
ꙇдѫ,V-,ити
ꙇ,C-,и
кⸯ,R-,къ
томоу,Pd,тъ
не,Df,не
видите,V-,видѣти
мене,Pp,азъ
о,R-,о
сѫдѣ,Nb,сѫдъ
же,Df,же
ѣко,G-,ꙗко
кⸯнѧзь,Nb,кънѧѕь
мира,Nb,миръ#2
сего,Pd,сь
осѫжденъ,V-,осѫдити
бꙑс,V-,бꙑти
Еште,Df,ѥще
много,Df,мъного
ꙇмамь,V-,имѣти
г҃лати,V-,глаголати
вамъ,Pp,вꙑ
нъ,C-,нъ
не,Df,не
можете,V-,мощи
носити,V-,носити
нꙑн҄ѣ,Df,нꙑнѣ
егда,Dq,ѥгда
ж]е,Df,же
придетъ,V-,прити
онъ,Pd,онъ
д҃хъ,Nb,доухъ
ꙇсти[н]ьнꙑ,A-,истиньнъ
наставитъ,V-,наставити
вꙑ,Pp,вꙑ
на,R-,на
всѣкѫ,A-,вьсꙗкъ
ꙇстинѫ,Nb,истина
не,Df,не
о,R-,о
себѣ,Pk,себе
бо,Df,бо
г҃лати,V-,глаголати
ꙇматъ,V-,имѣти
нъ,C-,нъ
елико,Pr,ѥликъ
аште,Df,аще
оуслꙑшитъ,V-,оуслꙑшати
г҃лати,V-,глаголати
ꙇматъ,V-,имѣти
ꙇ,C-,и
грѧдѫштаа,V-,грѧсти
вьзвѣститъ,V-,възвѣстити
вамъ,Pp,вꙑ
онъ,Pd,онъ
мѧ,Pp,азъ
прославитъ,V-,прославити
ѣко,G-,ꙗко
отъ,R-,отъ
моего,Ps,мои
приіметъ,V-,приѩти
ꙇ,C-,и
вьзвѣститъ,V-,възвѣстити
вамъ,Pp,вꙑ
вⸯсѣ,Px,вьсь
елико,Pr,ѥликъ
ꙇматъ,V-,имѣти
о҃ць,Nb,отьць
моѣ,Ps,мои
сѫтъ,V-,бꙑти
Сего,Pd,сь
ради,R-,ради
рѣхъ,V-,рещи
ѣко,G-,ꙗко
отъ,R-,отъ
моего,Ps,мои
приіметъ,V-,приѩти
ꙇ,C-,и
вьзвѣститъ,V-,възвѣстити
вамъ,Pp,вꙑ
въ,R-,въ
малѣ,A-,малъ
ꙇ,C-,и
кⸯ,R-,къ
томоу,Pd,тъ
не,Df,не
ви]дитъ,V-,видѣти
мене,Pp,азъ
ꙇ,C-,и
пакꙑ,Df,пакꙑ
въ,R-,въ
м[а]лѣ,A-,малъ
ꙇ,C-,и
оузьрите,V-,оузьрѣти
мѧ,Pp,азъ
ꙇ,C-,и
ѣко,G-,ꙗко
ꙇд[ѫ,V-,ити
къ,R-,къ
о҃цю,Nb,отьць
рѣшѧ,V-,рещи
же,Df,же
ꙇ,C-,и
отъ,R-,отъ
оученикъ,Nb,оученикъ
его,Pp,и
къ,R-,къ
себѣ,Pk,себе
чьто,Pi,чьто
се,Pd,сь
естъ,V-,бꙑти
еже,Pr,иже
г҃летъ,V-,глаголати
къ,R-,къ
намъ,Pp,мꙑ
въ,R-,въ
мал[ѣ,A-,малъ
ꙇ,C-,и
не,Df,не
видите,V-,видѣти
мене,Pp,азъ
ꙇ,C-,и
пакꙑ,Df,пакꙑ
въ,R-,въ
малѣ,A-,малъ
оузьрите,V-,оузьрѣти
мѧ,Pp,азъ
ꙇ,C-,и
ѣко,G-,ꙗко
ꙇдѫ,V-,ити
къ,R-,къ
о҃цю,Nb,отьць
г҃лаахѫ,V-,глаголати
же,Df,же
чьто,Pi,чьто
оубо,Df,оубо
естъ,V-,бꙑти
се,Pd,сь
еже,Pr,иже
г҃летъ,V-,глаголати
въ,R-,въ
малѣ,A-,малъ
не,Df,не
вѣмъ,V-,вѣдѣти
чьто,Pi,чьто
г҃лет[ъ,V-,глаголати
Разоумѣ,V-,разоумѣти
же,Df,же
и҃с,Ne,исоусъ
ѣко,G-,ꙗко
хотѣахѫ,V-,хотѣти
і,C-,и
въпрашати,V-,въпрашати
ꙇ,C-,и
рече,V-,рещи
ꙇмъ,Pp,и
о,R-,о
семь,Pd,сь
ли,Du,ли
сътѧзаете,V-,сътѧѕати
сѧ,Pk,себе
междю,R-,междоу
собоѭ,Pk,себе
ѣко,G-,ꙗко
рѣхъ,V-,рещи
въ,R-,въ
малѣ,A-,малъ
ꙇ,C-,и
не,Df,не
видите,V-,видѣти
мене,Pp,азъ
ꙇ,C-,и
пакꙑ,Df,пакꙑ
въ,R-,въ
малѣ,A-,малъ
оузьрите,V-,оузьрѣти
мѧ,Pp,азъ
амин,I-,аминъ
амин,I-,аминъ
г҃лѭ,V-,глаголати
вамъ,Pp,вꙑ
ѣко,G-,ꙗко
въсплачете,V-,въсплакати
сѧ,Pk,себе
ꙇ,C-,и
въздрꙑдаете,V-,въздрꙑдати
вꙑ,Pp,вꙑ
а,C-,а
вьсь,Px,вьсь
миръ,Nb,миръ#2
въздрадоуетъ,V-,въздрадовати
сѧ,Pk,себе
вꙑ,Pp,вꙑ
же,Df,же
печальни,A-,печальнъ
бѫдете,V-,бꙑти
нъ,C-,нъ
печаль,Nb,печаль
ваша,Ps,вашь
въ,R-,въ
радость,Nb,радость
бѫдетъ,V-,бꙑти
жена,Nb,жена
егда,Dq,ѥгда
раждаетъ,V-,раждати
печаль,Nb,печаль
ꙇматъ,V-,имѣти
ѣко,G-,ꙗко
приде,V-,прити
годъ,Nb,годъ
еѩ,Pp,и
егда,Dq,ѥгда
же,Df,же
родитъ,V-,родити#1
отрочѧ,Nb,отрочѧ
къ,R-,къ
томоу,Pd,тъ
не,Df,не
помьн҄итъ,V-,помьнѣти
скръби,Nb,скърбь
за,R-,за
радость,Nb,радость
ѣко,G-,ꙗко
роди,V-,родити#1
сѧ,Pk,себе
ч҃къ,Nb,чловѣкъ
въ,R-,въ
миръ,Nb,миръ#2
ꙇ,C-,и
вꙑ,Pp,вꙑ
же,Df,же
оубо,Df,оубо
нꙑн҄ѣ,Df,нꙑнѣ
печальни,A-,печальнъ
бѫдете,V-,бꙑти
пакꙑ,Df,пакꙑ
же,Df,же
зьрѫ,V-,зьрѣти
вꙑ,Pp,вꙑ
ꙇ,C-,и
въздрадоуетъ,V-,въздрадовати
сѧ,Pk,себе
сръдьце,Nb,срьдьце
ваше,Ps,вашь
ꙇ,C-,и
радости,Nb,радость
вашеѩ,Ps,вашь
никътоже,Px,никътоже
не,Df,не
възъметъ,V-,възѧти
отъ,R-,отъ
васъ,Pp,вꙑ
ꙇ,C-,и
въ,R-,въ
тъ,Pd,тъ
дьнь,Nb,дьнь
мене,Pp,азъ
не,Df,не
въпросите,V-,въпросити
ничесоже,Px,ничьтоже
амин,I-,аминъ
амин,I-,аминъ
г҃лѭ,V-,глаголати
вамъ,Pp,вꙑ
аште,G-,аще
чесо,Px,чьто
просите,V-,просити
оу,R-,оу
о҃ца,Nb,богъ
въ,R-,въ
ꙇмѧ,Nb,имѧ
мое,Ps,мои
дастъ,V-,дати
вамъ,Pp,вꙑ
доселѣ,Df,доселѣ
не,Df,не
просисте,V-,просити
ничесоже,Px,ничьтоже
въ,R-,въ
ꙇмѧ,Nb,имѧ
мое,Ps,мои
просите,V-,просити
ꙇ,C-,и
приімете,V-,приѩти
да,G-,да
радость,Nb,радость
ваша,Ps,вашь
ꙇсплън҄ена,V-,испльнити
бѫдет[ъ,V-,бꙑти
Си,Pk,себе
въ,R-,въ
притъчахъ,Nb,притъча
г҃лахъ,V-,глаголати
вамъ,Pp,вꙑ
придетъ,V-,прити
година,Nb,година
егда,Dq,ѥгда
к,R-,къ
томоу,Pd,тъ
въ,R-,въ
притъчахъ,Nb,притъча
не,Df,не
г҃лѭ,V-,глаголати
вамъ,Pp,вꙑ
нъ,C-,нъ
не,Df,не
обиноуѩ,V-,обиновати
сѧ,Pk,себе
о,R-,о
о҃ци,Nb,отьць
вьзвѣштѫ,V-,възвѣстити
вамъ,Pp,вꙑ
въ,R-,въ
тъ,Pd,тъ
дьнь,Nb,дьнь
въ,R-,въ
ꙇмѧ,Nb,имѧ
мое,Ps,мои
въспросите,V-,въспросити
ꙇ,C-,и
не,Df,не
г҃лѭ,V-,глаголати
вамъ,Pp,вꙑ
ѣко,G-,ꙗко
азъ,Pp,азъ
оумо[л҄ѭ,V-,оумолити
о҃ца,Nb,богъ
о,R-,о
васъ,Pp,вꙑ
самъ,Pd,самъ
бо,Df,бо
о҃ць,Nb,отьць
л҄юбитъ,V-,любити
вꙑ,Pp,вꙑ
ѣко,G-,ꙗко
вꙑ,Pp,вꙑ
мене,Pp,азъ
вьзлюбисте,V-,възлюбити
ꙇ,C-,и
вѣровасте,V-,вѣровати
ѣко,G-,ꙗко
отъ,R-,отъ
б҃а,Nb,богъ
ꙇзидъ,V-,изити
ꙇзидъ,V-,изити
отъ,R-,отъ
о҃ца,Nb,богъ
ꙇ,C-,и
придъ,V-,прити
въ,R-,въ
вьсь,Px,вьсь
миръ,Nb,миръ#2
пакꙑ,Df,пакꙑ
оставл҄ѣѭ,V-,оставлꙗти
вьсь,Px,вьсь
миръ,Nb,миръ#2
ꙇ,C-,и
идѫ,V-,ити
къ,R-,къ
о҃цю,Nb,отьць
г҃лашѧ,V-,глаголати
емоу,Pp,и
оученици,Nb,оученикъ
его,Pp,и
се,Pd,сь
нꙑн҄ѣ,Df,нꙑнѣ
обиноуѩ,V-,обиновати
сѧ,Pk,себе
г҃леши,V-,глаголати
а,C-,а
притъчѧ,Nb,притъча
ни,C-,ни
единоѩ,Ma,ѥдинъ
же,Df,же
г҃леши,V-,глаголати
нꙑн҄ѣ,Df,нꙑнѣ
вѣмъ,V-,вѣдѣти
ѣко,G-,ꙗко
вѣси,V-,вѣдѣти
вⸯсѣ,Px,вьсь
ꙇ,C-,и
не,Df,не
трѣбоуеши,V-,трѣбовати
да,G-,да
къто,Px,къто
тѧ,Pp,тꙑ
въпрашаетъ,V-,въпрашати
о,R-,о
семь,Pd,сь
вѣроуемъ,V-,вѣровати
ѣко,G-,ꙗко
отъ,R-,отъ
б҃а,Nb,богъ
еси,V-,бꙑти
ꙇшьлъ,V-,undefined
Ѡтъвѣшта,V-,отъвѣщати
ꙇмъ,Pp,и
и҃с,Ne,исоусъ
нꙑн҄ѣ,Df,нꙑнѣ
ли,Du,ли
вѣроуете,V-,вѣровати
се,Pd,сь
грѧдетъ,V-,грѧсти
година,Nb,година
ꙇ,C-,и
нꙑн҄ѣ,Df,нꙑнѣ
приде,V-,прити
да,G-,да
разидетъ,V-,разити
сѧ,Pk,себе
кождо,Px,къжьдо
въ,R-,въ
своѣ,Pt,свои
ꙇ,C-,и
мене,Pp,азъ
единого,Ma,ѥдинъ
оставите,V-,оставити
ꙇ,C-,и
нѣсмь,V-,не бꙑти
единъ,Ma,ѥдинъ
ѣко,Df,ꙗко#1
о҃ць,Nb,отьць
съ,R-,съ
мⸯноѭ,Pp,азъ
естъ,V-,бꙑти
Си,Pd,сь
г҃лахъ,V-,глаголати
вамъ,Pp,вꙑ
да,G-,да
въ,R-,въ
мьнѣ,Pp,азъ
миръ,Nb,миръ#2
ꙇмате,V-,имѣти
въ,R-,въ
всемь,Px,вьсь
мирѣ,Nb,миръ#2
скръбьни,A-,скръбьнъ
бѫдете,V-,бꙑти
нъ,C-,нъ
дръзаꙇте,V-,дрьзати
азъ,Pp,азъ
побѣбѣдихъ,V-,побѣдити
всего,Px,вьсь
мира,Nb,миръ#2
си,Pd,сь
г҃ла,V-,глаголати
и҃с,Ne,исоусъ
ꙇ,C-,и
възведе,V-,възвести
очи,Nb,око
своі,Pt,свои
на,R-,на
н҃бо,Nb,небо
ꙇ,C-,и
рече,V-,рещи
о҃че,Nb,отьць
приде,V-,прити
часъ,Nb,часъ
прослави,V-,прославити
с҃на,Nb,сꙑнъ#1
своего,Pt,свои
до,R-,до
ꙇ,C-,и
с҃нъ,Nb,сꙑнъ#1
твоі,Ps,твои
прославитъ,V-,прославити
тѧ,Pp,тꙑ
ѣкоже,Dq,ꙗкоже
далъ,V-,дати
емоу,Pp,и
еси,V-,бꙑти
власть,Nb,власть
вьсѣкоѩ,A-,вьсꙗкъ
плъти,Nb,плъть
да,G-,да
вⸯсѣко,A-,вьсꙗкъ
еже,Pr,иже
емоу,Pp,и
еси,V-,бꙑти
далъ,V-,дати
дастъ,V-,дати
ꙇмъ,Pp,и
живота,Nb,животъ
вѣчьнаго,A-,вѣчьнъ
се,Pd,сь
же,Df,же
естъ,V-,бꙑти
вѣчьнꙑ,A-,вѣчьнъ
животъ,Nb,животъ
да,G-,да
знаѭтъ,V-,знати
тебе,Pp,тꙑ
единого,Ma,ѥдинъ
ꙇстиньнаго,A-,истиньнъ
б҃а,Nb,богъ
ꙇ,C-,и
егоже,Pr,иже
посъла,V-,посълати
и҃у,Ne,исоусъ
