Кьнігъі|Nb|-p---fn--i|кьнігъі|10|кънигꙑ
не|Df|---------n|не|8|не
позна|V-|2saia----i|позна|891|познати
лі|Du|---------n|лі|749|ли
м̇ен̇е|Pp|1s---qg--i|мене|439|азъ
филіпе|Ne|-s---mv--i|філіпе|1103|филипъ
Відѣвъі|V-|-supamn-wi|відѣвъі|478|видѣти
мѧ|Pp|1s---qa--i|мѧ|439|азъ
відѣ|V-|3saia----i|відѣ|478|видѣти
о҃̄ца|Nb|-s---mg--i|оца|34|богъ
како|Du|---------n|како|30|како
тъі|Pp|2s---qn--i|тъі|304|тꙑ
г҃л҃еші|V-|2spia----i|глеші|102|глаголати
покажі|V-|2spma----i|покажі|939|показати
намъ|Pp|1p---qd--i|намъ|167|мꙑ
о҃̄ца|Nb|-s---mg--i|оца|34|богъ
не|Df|---------n|не|8|не
вѣрѹе̄ші|V-|2spia----i|вѣроуеші|965|вѣровати
ли|Du|---------n|лі|749|ли
ѣ̄ко|G-|---------n|ѣко|115|ꙗко
а̄зь|Pp|1s---mn--i|азь|439|азъ
въ|R-|---------n|въ|111|въ
о҃҅ці|Nb|-p---mi--i|оці|306|отьць
ӣ|C-|---------n|і|13|и
о҃̄ць|Nb|-s---mn--i|оць|306|отьць
в|R-|---------n|в|111|въ
мнѣ̄|Pp|1s---md--i|мнѣ|439|азъ
есть|V-|3spia----i|есть|18|бꙑти
г҃льи|A-|-s---mncti|гльі|0|FIXME
ѧже|Pr|-p---ma--i|ѧже|96|иже
азь|Pp|1s---mn--i|азь|439|азъ
г҃лѭ|V-|1spia----i|глѭ|102|глаголати
вам$ь@|Pp|2p---qd--i|вамь|266|вꙑ
о̀|R-|---------n|о|1|о
себѣ|Pk|3s---ql--i|себѣ|21|себе
не|Df|---------n|не|8|не
г҃лѫ|V-|1spia----i|глѫ|102|глаголати
о҃ць|Nb|-s---mn--i|оць|306|отьць
же|Df|---------n|же|20|же
прѣбьиваѧӣ|V-|-sppamn-wi|прѣбьіваѧі|2172|прѣбꙑвати
вь|R-|---------n|вь|111|въ
мн̄ѣ|Pp|1s---ql--i|мнѣ|439|азъ
ть|Pd|-s---mn--i|ть|105|тъ
творитъ|V-|3spia----i|творітъ|636|творити
дѣла|Nb|-p---na--i|дѣла|469|дѣло
Не|Df|---------n|не|8|не
вѣрѹе̄ші|V-|2spia----i|вѣроуеші|965|вѣровати
лі|Du|---------n|лі|749|ли
ѣ̄ко|G-|---------n|ѣко|115|ꙗко
а̄зь|Pp|1s---mn--i|азь|439|азъ
вь|R-|---------n|вь|111|въ
о҃̄ці|Nb|-p---mi--i|оці|306|отьць
ӣ|C-|---------n|і|13|и
о҃̄ць|Nb|-s---mn--i|оць|306|отьць
въ|R-|---------n|въ|111|въ
мьнѣ|Pp|1s---md--i|мьнѣ|439|азъ
Г҃лъи|Nb|-p---ma--i|глъі|467|глаголъ
ѩ̄же|Pr|-p---ma--i|ѧже|96|иже
а̄зъ|Pp|1s---qn--i|азъ|439|азъ
г҃лѭ|V-|1spia----i|глѭ|102|глаголати
вамъ|Pp|2p---qd--i|вамъ|266|вꙑ
О̄|R-|---------n|о|1|о
себѣ|Pk|3s---ql--i|себѣ|21|себе
не|Df|---------n|не|8|не
г҃лѭ|V-|1spia----i|глѭ|102|глаголати
о҃̄ць|Nb|-s---mn--i|оць|306|отьць
же|Df|---------n|же|20|же
прѣбъіваѩ̄ӣ|V-|-sppamn-wi|прѣбъіваѧі|2172|прѣбꙑвати
въ|R-|---------n|въ|111|въ
мьнѣ|Pp|1s---ql--i|мьнѣ|439|азъ
тъ|Pd|-s---mn--i|тъ|105|тъ
творітъ|V-|3spia----i|творітъ|636|творити
дѣло|Nb|-s---na--i|дѣло|469|дѣло
г҃льи|A-|-s---mncti|гльі|0|FIXME
ѩ̄же|Pr|-p---ma--i|ѧже|96|иже
азь|Pp|1s---mn--i|азь|439|азъ
г҃лѫ|V-|1spia----i|глѫ|102|глаголати
вамь|Pp|2p---qd--i|вамь|266|вꙑ
о̄|R-|---------n|о|1|о
себѣ|Pk|3s---ql--i|себѣ|21|себе
не|Df|---------n|не|8|не
г҃лѫ|V-|1spia----i|глѫ|102|глаголати
о҃̄ць|Nb|-s---mn--i|оць|306|отьць
же|Df|---------n|же|20|же
прѣбьиваѩ҅ӣ|V-|-sppamn-wi|прѣбьіваѧі|2172|прѣбꙑвати
вь|R-|---------n|вь|111|въ
мнѣ|Pp|1s---ql--i|мнѣ|439|азъ
ть|Pd|-s---mn--i|ть|105|тъ
творить|V-|3spia----i|творіть|636|творити
дѣло|Nb|-s---nn--i|дѣло|469|дѣло
г҃лъи|Nb|-p---ma--i|глъі|467|глаголъ
ѩ̄же|Pr|-p---ma--i|ѧже|96|иже
а̄зь|Pp|1s---mn--i|азь|439|азъ
г҃лѭ|V-|1spia----i|глѭ|102|глаголати
ва$м@|Pp|2p---md--i|вам|266|вꙑ
вѣрѫ|Nb|-s---fa--i|вѣрѫ|505|вѣра
имѣте|V-|2ppma----i|імѣте|1077|ѩти
мнѣ|Pp|1s---md--i|мнѣ|439|азъ
ѣко|G-|---------n|ѣко|115|ꙗко
а̄зь|Pp|1s---mn--i|азь|439|азъ
вь|R-|---------n|вь|111|въ
о҃ци|Nb|-p---mi--i|оці|306|отьць
і|C-|---------n|і|13|и
о҃ць|Nb|-s---mn--i|оць|306|отьць
вь|R-|---------n|вь|111|въ
мн҅ѣ|Pp|1s---md--i|мнѣ|439|азъ
Вѣрѹӣте|V-|2ppma----i|вѣроуіте|965|вѣровати
мьнѣ|Pp|1s---md--i|мьнѣ|439|азъ
ѣко|G-|---------n|ѣко|115|ꙗко
а̄зь|Pp|1s---mn--i|азь|439|азъ
въ|R-|---------n|въ|111|въ
о҃̄ци|Nb|-p---mi--i|оці|306|отьць
ӣ|C-|---------n|і|13|и
о҃̄ць|Nb|-s---mn--i|оць|306|отьць
въ|R-|---------n|въ|111|въ
мьнѣ|Pp|1s---ql--i|мьнѣ|439|азъ
А̄ште|G-|---------n|аште|248|аще
лі|Df|---------n|лі|249|ли
же|Df|---------n|же|20|же
ні|C-|---------n|ні|157|ни
за|R-|---------n|за|723|за
та|Pd|-p---na--i|та|105|тъ
дѣла|Nb|-p---na--i|дѣла|469|дѣло
вѣрѫ|Nb|-s---fa--i|вѣрѫ|505|вѣра
е̄м$л@ѣте|V-|2ppma----i|емлѣте|2697|имати
мі|Pp|1s---qd--i|мі|439|азъ
вѣрѫ|Nb|-s---fa--i|вѣрѫ|505|вѣра
имѣите|V-|2ppma----i|імѣіте|9|имѣти
мнѣ|Pp|1s---md--i|мнѣ|439|азъ
ѣко|G-|---------n|ѣко|115|ꙗко
а҅зь|Pp|1s---mn--i|азь|439|азъ
вь|R-|---------n|вь|111|въ
о҃ци|Nb|-p---mi--i|оці|306|отьць
і|C-|---------n|і|13|и
о҃̄ць|Nb|-s---mn--i|оць|306|отьць
во|R-|---------n|во|111|въ
мнѣ|Pp|1s---ml--i|мнѣ|439|азъ
Аще|G-|---------n|аште|248|аще
ли|Df|---------n|лі|249|ли
же|Df|---------n|же|20|же
ни|C-|---------n|ні|157|ни
за|R-|---------n|за|723|за
та|Pd|-p---na--i|та|105|тъ
дѣла|Nb|-p---na--i|дѣла|469|дѣло
вѣрѫ|Nb|-s---fa--i|вѣрѫ|505|вѣра
емите|V-|2ppma----i|еміте|0|FIXME
ми|Pp|1s---qd--i|мі|439|азъ
А̄мі$н@|I-|---------n|амін|298|аминъ
А̄мінъ|I-|---------n|амінъ|298|аминъ
г҃лѭ|V-|1spia----i|глѭ|102|глаголати
вамъ|Pp|2p---qd--i|вамъ|266|вꙑ
вѣрѹѩ̄ӣ|V-|-sppamn-wi|вѣроуѧі|965|вѣровати
въ|R-|---------n|въ|111|въ
мѧ|Pp|1s---qa--i|мѧ|439|азъ
дѣла|Nb|-p---na--i|дѣла|469|дѣло
ѣ̄же|Pr|-p---na--i|ѣже|96|иже
а҅зь|Pp|1s---mn--i|азь|439|азъ
творѭ̄|V-|1spia----i|творѭ|636|творити
ӣ|C-|---------n|і|13|и
тъ|Pd|-s---mn--i|тъ|105|тъ
сьтворітъ|V-|3spia----i|сьтворітъ|73|сътворити
ӣ|C-|---------n|і|13|и
большаа̄|A-|-p---nacwi|большаа|817|болии
сьтворітъ|V-|3spia----i|сьтворітъ|73|сътворити
сихъ|Pd|-p---ng--i|сіхъ|47|сь
ѣ̄ко|Df|---------n|ѣко|768|ꙗко#1
а̄зь|Pp|1s---mn--i|азь|439|азъ
кь|R-|---------n|кь|59|къ
о҃̄цю|Nb|-s---md--i|оцоу|306|отьць
грѩдѫ|V-|1spia----i|грѧдѫ|955|грѧсти
а̄мінь|I-|---------n|амінь|298|аминъ
Амінь|I-|---------n|амінь|298|аминъ
г҃лѫ|V-|1spia----i|глѫ|102|глаголати
вамь|Pp|2p---qd--i|вамь|266|вꙑ
вѣрѹѩ̄ӣ|V-|-sppamn-wi|вѣроуѧі|965|вѣровати
вь|R-|---------n|вь|111|въ
мѧ|Pp|1s---qa--i|мѧ|439|азъ
дѣла|Nb|-p---na--i|дѣла|469|дѣло
ѣ̄же|Pr|-p---na--i|ѣже|96|иже
а̄зь|Pp|1s---mn--i|азь|439|азъ
творѭ̄|V-|1spia----i|творѭ|636|творити
ӣ|C-|---------n|і|13|и
тъ|Pd|-s---mn--i|тъ|105|тъ
творитъ|V-|3spia----i|творітъ|636|творити
ӣ|C-|---------n|і|13|и
большаа|A-|-p---nacwi|большаа|817|болии
сьтворітъ|V-|3spia----i|сьтворітъ|73|сътворити
сихъ|Pd|-p---ng--i|сіхъ|47|сь
ѣ̄ко|Df|---------n|ѣко|768|ꙗко#1
а̄зь|Pp|1s---mn--i|азь|439|азъ
кь|R-|---------n|кь|59|къ
о҃̄цю|Nb|-s---md--i|оцоу|306|отьць
грѩдѫ|V-|1spia----i|грѧдѫ|955|грѧсти
ӣ|C-|---------n|і|13|и
е̄гоже|Pr|-s---mg--i|егоже|96|иже
коліжьдо|Df|---------n|коліжьдо|463|колижьдо
просіте|V-|2ppia----i|просіте|552|просити
въ|R-|---------n|въ|111|въ
и҅мѧ|Nb|-s---na--i|імѧ|441|имѧ
мое|Ps|1s---na--i|мое|446|мои
то|Df|-s---na--i|то|158|то
сътв$о@рѭ|V-|1spia----i|сътворѭ|73|сътворити
да|G-|---------n|да|366|да
прославитъ|V-|3spia----i|прославітъ|392|прославити
сѧ|Pk|3s---qa--i|сѧ|21|себе
о҃҅ць|Nb|-s---mn--i|оць|306|отьць
о̄|R-|---------n|о|1|о
с҃нѣ|Nb|-s---ml--i|снѣ|341|сꙑнъ#1
И|C-|---------n|і|13|и
е̄гоже|Pr|-s---mg--i|егоже|96|иже
колиждо|Df|---------n|коліждо|463|колижьдо
просите|V-|2ppia----i|просіте|552|просити
вь|R-|---------n|вь|111|въ
имѧ|Nb|-s---na--i|імѧ|441|имѧ
мое|Ps|1s---na--i|мое|446|мои
то|Df|-s---na--i|то|158|то
створѫ|V-|1spia----i|створѫ|73|сътворити
да|G-|---------n|да|366|да
прославит̄|V-|3spia----i|прославіт|392|прославити
сѧ|Pk|3s---qa--i|сѧ|21|себе
о҃ць|Nb|-s---mn--i|оць|306|отьць
о|R-|---------n|о|1|о
с҃нѹ|Nb|-s---md--i|сноу|341|сꙑнъ#1
а̄ште|G-|---------n|аште|248|аще
чесо|Px|-s---ng--i|чесо|1476|чьто
просіте|V-|2ppia----i|просіте|552|просити
въ|R-|---------n|въ|111|въ
ꙇ̄мѧ|Nb|-s---na--i|імѧ|441|имѧ
мое̄то|V-|-s---napsi|моето|0|FIXME
сьтворѭ̄|V-|1spia----i|сьтворѭ|73|сътворити
і̄|C-|---------n|і|13|и
а̄ще|G-|---------n|аште|248|аще
чесо|Px|-s---ng--i|чесо|1476|чьто
просите|V-|2ppia----i|просіте|552|просити
вь|R-|---------n|вь|111|въ
імѧ|Nb|-s---na--i|імѧ|441|имѧ
мое|Ps|1s---na--i|мое|446|мои
то|Df|-s---na--i|то|158|то
створѫ|V-|1spia----i|створѫ|73|сътворити
А̄ще|G-|---------n|аште|248|аще
любіте|V-|2ppia----i|любіте|740|любити
мѧ|Pp|1s---qa--i|мѧ|439|азъ
заповѣді|Nb|-p---fa--i|заповѣді|602|заповѣдь
моѩ|Ps|1p---pa--i|моѧ|446|мои
съблюдѣте|V-|2ppma----i|съблюдѣте|424|съблюсти
А҅ще|G-|---------n|аште|248|аще
любите|V-|2ppia----i|любіте|740|любити
мѧ|Pp|1s---qa--i|мѧ|439|азъ
заповѣди|Nb|-p---fa--i|заповѣді|602|заповѣдь
моѩ|Ps|1p---pa--i|моѧ|446|мои
сьблюдѣте|V-|2ppma----i|сьблюдѣте|424|съблюсти
ӣ|C-|---------n|і|13|и
а̄зь|Pp|1s---mn--i|азь|439|азъ
ѹ̄молѭ|V-|1spia----i|оумолѭ|1581|оумолити
о҃҅ца|Nb|-s---mg--i|оца|34|богъ
мое̄го|Ps|1s---og--i|моего|446|мои
ӣ|C-|---------n|і|13|и
ӣного|Px|-s---mg--i|іного|259|инъ
паракліта|Nb|-s---mg--i|паракліта|3201|параклитъ
дастъ|V-|3spia----i|дастъ|116|дати
вамъ|Pp|2p---qd--i|вамъ|266|вꙑ
да|G-|---------n|да|366|да
бѫдет|V-|3sfia----i|бѫдет|18|бꙑти
съ|R-|---------n|съ|92|съ
вамі|Pp|2p---qi--i|вамі|266|вꙑ
въ|R-|---------n|въ|111|въ
вѣкь|Nb|-s---ma--i|вѣкь|297|вѣкъ
і|C-|---------n|і|13|и
а҅зь|Pp|1s---mn--i|азь|439|азъ
ѹмолѭ|V-|1spia----i|оумолѭ|1581|оумолити
о҃ца|Nb|-s---mg--i|оца|34|богъ
і|C-|---------n|і|13|и
иного|Px|-s---mg--i|іного|259|инъ
параклита|Nb|-s---mg--i|паракліта|3201|параклитъ
дасть|V-|3spia----i|дасть|116|дати
вамь|Pp|2p---qd--i|вамь|266|вꙑ
да|G-|---------n|да|366|да
бѫдеть|V-|3sfia----i|бѫдеть|18|бꙑти
с|R-|---------n|с|92|съ
вами|Pp|2p---qi--i|вамі|266|вꙑ
вь|R-|---------n|вь|111|въ
вѣкьи|A-|-s---mapwi|вѣкьі|0|FIXME
д҃хъ|Nb|-s---ma--i|дхъ|442|доухъ
ӣстінънъі|A-|-s---mapwi|істінънъі|72|истиньнъ
е̄гоже|Pr|-s---mg--i|егоже|96|иже
весь|Px|-s---mn--i|весь|54|вьсь
миръ|Nb|-s---mn--i|міръ|284|миръ#2
не|Df|---------n|не|8|не
можетъ|V-|3spia----i|можетъ|31|мощи
пріѩ̄ті|V-|--pna----i|пріѧті|165|приѩти
Ѣ̄ко|G-|---------n|ѣко|115|ꙗко
не|Df|---------n|не|8|не
відітъ|V-|3spia----i|відітъ|478|видѣти
е̄го|Pp|3s---mg--i|его|64|и
ні|C-|---------n|ні|157|ни
знае҅тъ|V-|3spia----i|знаетъ|904|знати
е̄го|Pp|3s---mg--i|его|64|и
въі|Pp|2p---qn--i|въі|266|вꙑ
же|Df|---------n|же|20|же
знае̄те|V-|2ppia----i|знаете|904|знати
ӣ|C-|---------n|і|13|и
ѣ̄ко|G-|---------n|ѣко|115|ꙗко
въ|R-|---------n|въ|111|въ
васъ|Pp|2p---ql--i|васъ|266|вꙑ
прѣбъівае̄т|V-|3spia----i|прѣбъівает|2172|прѣбꙑвати
ӣ|C-|---------n|і|13|и
въ|R-|---------n|въ|111|въ
васъ|Pp|2p---ql--i|васъ|266|вꙑ
бѫдетъ|V-|3sfia----i|бѫдетъ|18|бꙑти
д҃хь|A-|-p---mgpwi|дхь|0|FIXME
істі̄ньньи|Nb|-p---mg--i|істіньньі|385|истина
егоже|Pr|-s---mg--i|егоже|96|иже
мирь|Nb|-s---mn--i|мірь|1129|миръ#1
не|Df|---------n|не|8|не
можеть|V-|3spia----i|можеть|31|мощи
приѩти|V-|--pna----i|пріѧті|165|приѩти
ѣ̄ко|G-|---------n|ѣко|115|ꙗко
не|Df|---------n|не|8|не
видить|V-|3spia----i|відіть|478|видѣти
его|Pp|3s---mg--i|его|64|и
ни|C-|---------n|ні|157|ни
знае̄ть|V-|3spia----i|знаеть|904|знати
его|Pp|3s---mg--i|его|64|и
вьи|Pp|2p---qa--i|вьі|266|вꙑ
же|Df|---------n|же|20|же
знае̄те|V-|2ppia----i|знаете|904|знати
ӣ|C-|---------n|і|13|и
ѣко|G-|---------n|ѣко|115|ꙗко
вь|R-|---------n|вь|111|въ
вась|Pp|2p---pl--i|вась|266|вꙑ
прѣбьивае̄ть|V-|3spia----i|прѣбьіваеть|2172|прѣбꙑвати
ӣ|C-|---------n|і|13|и
вь|R-|---------n|вь|111|въ
вась|Pp|2p---pl--i|вась|266|вꙑ
бѫдеть|V-|3sfia----i|бѫдеть|18|бꙑти
Не|Df|---------n|не|8|не
о̄ставлѭ|V-|1spia----i|оставлѭ|666|оставити
вась|Pp|2p---mg--i|вась|266|вꙑ
сирь|Nb|-p---mg--i|сірь|0|FIXME
прідѫ|V-|1spia----i|прідѫ|221|прити
кь|R-|---------n|кь|59|къ
вамъ|Pp|2p---qd--i|вамъ|266|вꙑ
не|Df|---------n|не|8|не
о̀ставѭ|V-|1spia----i|оставѭ|666|оставити
вась|Pp|2p---mg--i|вась|266|вꙑ
сиръ|A-|-p---qgpsi|сіръ|3202|сиръ
придѫ|V-|1spia----i|прідѫ|221|прити
к|R-|---------n|к|59|къ
вамь|Pp|2p---qd--i|вамь|266|вꙑ
Е̄ште|Df|---------n|еште|253|ѥще
мало|Df|-------p-i|мало|884|мало
ӣ|C-|---------n|і|13|и
весь|Px|-s---ma--i|весь|54|вьсь
міръ|Nb|-s---ma--i|міръ|1129|миръ#1
кь|R-|---------n|кь|59|къ
томѹ|Pd|-s---md--i|томоу|105|тъ
не|Df|---------n|не|8|не
відітъ|V-|3spia----i|відітъ|478|видѣти
мене|Pp|1s---qg--i|мене|439|азъ
въі|Pp|2p---qn--i|въі|266|вꙑ
же|Df|---------n|же|20|же
видіте|V-|2ppia----i|відіте|478|видѣти
мѧ|Pp|1s---qa--i|мѧ|439|азъ
ѣ̄|Pp|---------n|ѣ|64|и
а҅зь|Pp|1s---mn--i|азь|439|азъ
живѫ|V-|1spia----i|жівѫ|388|жити
ӣ|C-|---------n|і|13|и
въи|Pp|2p---qn--i|въі|266|вꙑ
жіві|V-|-p---mnpsi|жіві|388|жити
бѫдете|V-|2pfia----i|бѫдете|18|бꙑти
е҅ще|Df|---------n|еште|253|ѥще
мало|Df|-------p-i|мало|884|мало
ӣ|C-|---------n|і|13|и
мирь|Nb|-s---ma--i|мірь|1129|миръ#1
к|R-|---------n|к|59|къ
томѹ|Pd|-s---md--i|томоу|105|тъ
не|Df|---------n|не|8|не
видить|V-|3spia----i|відіть|478|видѣти
мене|Pp|1s---mg--i|мене|439|азъ
вьи|Pp|2p---mn--i|вьі|266|вꙑ
(и)|C-|---------n|і|13|и
же|Df|---------n|же|20|же
видите|V-|2ppia----i|відіте|478|видѣти
мѧ|Pp|1s---qa--i|мѧ|439|азъ
ѣ̄ко|G-|---------n|ѣко|115|ꙗко
а̄зь|Pp|1s---mn--i|азь|439|азъ
живѫ|V-|1spia----i|жівѫ|388|жити
и|C-|---------n|і|13|и
вьи|Pp|2p---mn--i|вьі|266|вꙑ
живи|V-|-p---mnpsi|жіві|388|жити
бѫдете|V-|2pfia----i|бѫдете|18|бꙑти
въ|R-|---------n|въ|111|въ
тъ|Pd|-s---ma--i|тъ|105|тъ
денъ|Nb|-s---ma--i|денъ|522|дьнь
разѹмѣе̄те|V-|2ppia----i|разоумѣете|1256|разоумѣти
въи|Pp|2p---qn--i|въі|266|вꙑ
ѣ̄ко|G-|---------n|ѣко|115|ꙗко
а̄зь|Pp|1s---mn--i|азь|439|азъ
въ|R-|---------n|въ|111|въ
о҃̄ци|Nb|-p---mi--i|оці|306|отьць
мое̄мь|Ps|1s---ol--i|моемь|446|мои
ӣ|C-|---------n|і|13|и
въи|Pp|2p---qn--i|въі|266|вꙑ
вь|R-|---------n|вь|111|въ
м̄ьнѣ|Pp|1s---ql--i|мьнѣ|439|азъ
ӥ|C-|---------n|і|13|и
а̄зь|Pp|1s---mn--i|азь|439|азъ
въ|R-|---------n|въ|111|въ
вась|Pp|2p---mg--i|вась|266|вꙑ
Вь|R-|---------n|вь|111|въ
ть|Pd|-s---ma--i|ть|105|тъ
день|Nb|-s---ma--i|день|522|дьнь
разѹмѣе̄те|V-|2ppia----i|разоумѣете|1256|разоумѣти
вьи|Pp|2p---mn--i|вьі|266|вꙑ
ѣко|G-|---------n|ѣко|115|ꙗко
а̄зь|Pp|1s---mn--i|азь|439|азъ
вь|R-|---------n|вь|111|въ
о҃̄ци|Nb|-p---mi--i|оці|306|отьць
мое̄мь|Ps|1s---ol--i|моемь|446|мои
і̄|C-|---------n|і|13|и
вьи|Pp|2p---mn--i|вьі|266|вꙑ
во|R-|---------n|во|111|въ
мн҅ѣ|Pp|1s---ml--i|мнѣ|439|азъ
і̄|C-|---------n|і|13|и
а̄зь|Pp|1s---mn--i|азь|439|азъ
вь|R-|---------n|вь|111|въ
вась|Pp|2p---ma--i|вась|266|вꙑ
ӣмѣѩ̄ӣ|V-|-sppamn-wi|імѣѧі|9|имѣти
заповѣді|Nb|-p---fa--i|заповѣді|602|заповѣдь
моѩ̄|Ps|1p---pa--i|моѧ|446|мои
ӣ|C-|---------n|і|13|и
съблюдаѩ̄|V-|-sppaon-si|съблюдаѧ|1756|съблюдати
ѩ̄|Pp|3p---ma--i|ѧ|64|и
тъ|Pd|-s---mn--i|тъ|105|тъ
е̄стъ|V-|3spia----i|естъ|18|бꙑти
любѧӣ|V-|-sppamn-wi|любѧі|740|любити
мѧ|Pp|1s---qa--i|мѧ|439|азъ
а̄|C-|---------n|а|85|а
любѧӣ|V-|-sppamn-wi|любѧі|740|любити
мѧ|Pp|1s---qa--i|мѧ|439|азъ
възлюбенъ|A-|-suppmn-si|възлюбенъ|0|FIXME
бѫдетъ|V-|3sfia----i|бѫдетъ|18|бꙑти
о҃̄цмъ|Nb|-s---mi--i|оцмъ|306|отьць
моӥмъ|Ps|1s---oi--i|моімъ|446|мои
ӣ|C-|---------n|і|13|и
а̄зь|Pp|1s---mn--i|азь|439|азъ
вьзлюблѭ|V-|1spia----i|вьзлюблѭ|634|възлюбити
ӣ|C-|---------n|і|13|и
ӣ|C-|---------n|і|13|и
ѣ̄влѭ̄|V-|1spia----i|ѣвлѭ|358|авити
сѧ|Pk|3s---qa--i|сѧ|21|себе
е̄мѹ|Pp|3s---md--i|емоу|64|и
самъ|Pd|-s---mn--i|самъ|566|самъ
імѣѩ҅ӣ|V-|-sppamn-wi|імѣѧі|9|имѣти
заповѣди|Nb|-p---fa--i|заповѣді|602|заповѣдь
моѩ̄|Ps|1p---pa--i|моѧ|446|мои
ӣ|C-|---------n|і|13|и
сьблюдаѧ̄ѩ̄|V-|-pppapa-wi|сьблюдаѧѧ|1756|съблюдати
ть|Pd|-s---mn--i|ть|105|тъ
есть|V-|3spia----i|есть|18|бꙑти
любѧӣ|V-|-sppamn-wi|любѧі|740|любити
мѧ|Pp|1s---qa--i|мѧ|439|азъ
А̄|C-|---------n|а|85|а
любѧӣ|V-|-sppamn-wi|любѧі|740|любити
мѧ|Pp|1s---qa--i|мѧ|439|азъ
вьзлюбень|Nb|-suppmn-si|вьзлюбень|643|възлюблѥниѥ
бѫ$д@$е@ть|V-|3sfia----i|бѫдеть|18|бꙑти
о҃̄цемь|Nb|-s---mi--i|оцемь|306|отьць
мои҅мь|Ps|1s---oi--i|моімь|446|мои
ӣ|C-|---------n|і|13|и
а̄зь|Pp|1s---mn--i|азь|439|азъ
вьзлюбѫ|A-|-s---fapsi|вьзлюбѫ|0|FIXME
и|C-|---------n|і|13|и
ӣ|C-|---------n|і|13|и
ѣ̄влѫ|V-|1spia----i|ѣвлѫ|0|FIXME
сѧ|Pk|3s---qa--i|сѧ|21|себе
емѹ|Pp|3s---md--i|емоу|64|и
самь|Pd|-s---mn--i|самь|566|самъ
ӣ|C-|---------n|і|13|и
а̄вл̄ѭ|V-|1spia----i|авлѭ|358|авити
сѧ|Pk|3s---qa--i|сѧ|21|себе
е̄мѹ|Pp|3s---md--i|емоу|64|и
сам|Pd|-s---mn--i|сам|566|самъ
Г҃ла|V-|3saia----i|гла|102|глаголати
е̄мѹ|Pp|3s---md--i|емоу|64|и
ӣю̄да|Ne|-s---mn--i|іюда|1110|июда
не|Df|---------n|не|8|не
ӣскаріо̄тьскъі|A-|-s---mnpwi|іскаріотьскъі|1111|искариотьскъ
г҃и|Nb|-s---mv--i|гі|342|господь
чьто|Pi|-s---na--i|чьто|134|чьто
бъи$с@|V-|3saia----i|бъіс|18|бꙑти
ѣ̄ко|G-|---------n|ѣко|115|ꙗко
намъ|Pp|1p---qd--i|намъ|167|мꙑ
хощеші|V-|2spia----i|хоштеші|301|хотѣти
а̄віти|V-|--pna----i|авіті|358|авити
сѧ|Pk|3s---qa--i|сѧ|21|себе
а̄|C-|---------n|а|85|а
не|Df|---------n|не|8|не
въсемѹ|Px|-s---md--i|въсемоу|54|вьсь
мирѹ|Nb|-s---md--i|міроу|284|миръ#2
г҃ла|V-|3saia----i|гла|102|глаголати
емѹ̄|Pp|3s---md--i|емоу|64|и
с҃̄ъ|R-|---------n|съ|92|съ
а̄ште|G-|---------n|аште|248|аще
кт̄о|Px|-s---pn--i|кто|250|къто
любитъ|V-|3spia----i|любітъ|740|любити
мѧ|Pp|1s---ma--i|мѧ|439|азъ
ӣ|C-|---------n|і|13|и
слово|Nb|-s---nn--i|слово|519|слово
мое̄|Ps|1s---nn--i|мое|446|мои
сьблюдетъ|V-|3spia----i|сьблюдетъ|424|съблюсти
ӣ|C-|---------n|і|13|и
о҃̄ць|Nb|-s---mn--i|оць|306|отьць
моӣ|Ps|1s---mn--i|моі|446|мои
възлюбитъі|V-|3spia----i|възлюбітъі|634|възлюбити
ӣ|C-|---------n|і|13|и
кь|R-|---------n|кь|59|къ
немѹ|Pp|3s---md--i|немоу|64|и
ӣдевѣ|V-|1dpia----i|ідевѣ|668|ити
ӣ|C-|---------n|і|13|и
о̄бітѣль|Nb|-s---fn--i|обітѣль|2342|обитѣль
ѹ̄|R-|---------n|оу|733|оу
него|Pp|3s---mg--i|него|64|и
сътворівѣ|V-|1dpia----i|сътворівѣ|73|сътворити
не|Df|---------n|не|8|не
любѧй|V-|-sppamn-wi|любѧі|740|любити
мене|Pp|1s---qg--i|мене|439|азъ
словесъ|Nb|-p---ng--i|словесъ|519|слово
моӣхъ|Ps|1p---qg--i|моіхъ|446|мои
не|Df|---------n|не|8|не
съблюдаетъ|V-|3spia----i|съблюдаетъ|1756|съблюдати
ӣ|C-|---------n|і|13|и
слово|Nb|-s---na--i|слово|519|слово
еже|Pr|-s---na--i|еже|96|иже
слъишасте|V-|2paia----i|слъішасте|686|слꙑшати
нѣстъ|V-|3spia----i|нѣстъ|176|не бꙑти
мое̄|Ps|1s---nn--i|мое|446|мои
нъ|C-|---------n|нъ|11|нъ
посьлавъшаа̄го|V-|-supamg-wi|посьлавъшааго|63|посълати
мѧ|Pp|1s---qa--i|мѧ|439|азъ
о҃̄ца|Nb|-s---mg--i|оца|34|богъ
Сі|Pd|-p---na--i|сі|47|сь
г҃лахъ|V-|1saia----i|глахъ|102|глаголати
въ|R-|---------n|въ|111|въ
вась|Pp|2p---pl--i|вась|266|вꙑ
съі|V-|-sppamn-si|съі|18|бꙑти
параклитъ|Nb|-s---mn--i|параклітъ|3201|параклитъ
же|Df|---------n|же|20|же
д҃хъ|Nb|-s---mn--i|дхъ|442|доухъ
